product_id,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date,review_word_count
B00CI6JB6I,5.0,0.0,0.0,0,1,2015-01-10,7
B00IVFC6QC,5.0,0.0,0.0,0,1,2015-01-10,14
B00HVTH2P4,5.0,0.0,0.0,0,1,2015-01-10,6
B00ARQW1C2,5.0,0.0,0.0,0,1,2015-01-10,4
B00FHB2XB6,1.0,0.0,1.0,0,1,2015-01-10,7
B00ILA29PU,5.0,0.0,0.0,0,1,2015-01-10,14
B007J3FBKU,5.0,0.0,0.0,0,1,2015-01-10,37
B00IM2TVX0,2.0,1.0,1.0,0,1,2015-01-10,160
B0015R6UXI,5.0,0.0,0.0,0,1,2015-01-10,9
B00CKH9URK,5.0,0.0,0.0,0,1,2015-01-10,4
B00FHB2XB6,3.0,0.0,0.0,0,1,2015-01-10,42
B00JDMY58Y,5.0,0.0,0.0,0,1,2015-01-10,12
B00BBLI5CC,5.0,0.0,0.0,0,1,2015-01-10,10
B00IRXJ3ZK,5.0,0.0,0.0,0,1,2015-01-10,5
B00EAHY1QS,2.0,0.0,4.0,0,1,2015-01-10,11
B00BPRLGSW,5.0,0.0,0.0,0,1,2015-01-10,27
B0083TXWXC,1.0,3.0,3.0,0,1,2015-01-10,34
B0000AP6EP,4.0,0.0,0.0,0,1,2015-01-10,6
B00D38UBJ6,5.0,0.0,0.0,0,1,2015-01-10,10
B001R6W4KA,5.0,0.0,0.0,0,1,2015-01-10,2
B00IRXJ3ZK,5.0,0.0,0.0,0,1,2015-01-10,21
B00J49UU5I,5.0,0.0,0.0,0,1,2015-01-10,10
B00J05MWV6,3.0,0.0,1.0,0,1,2015-01-10,13
B00J49UTWW,5.0,0.0,0.0,0,1,2015-01-10,15
B00IHHLMBE,5.0,0.0,0.0,0,1,2015-01-10,27
B00IQ8MVN2,5.0,0.0,0.0,0,1,2015-01-10,108
B00CI6J5JQ,5.0,0.0,0.0,0,1,2015-01-10,7
B00JLHVX36,3.0,0.0,1.0,0,0,2015-01-10,84
B00IGNWYLG,5.0,0.0,0.0,0,1,2015-01-10,5
B004S6DWDY,5.0,0.0,0.0,0,1,2015-01-10,9
B00385X51U,5.0,0.0,0.0,0,1,2015-01-10,15
B009PLLF9K,4.0,0.0,0.0,0,1,2015-01-10,6
B00FHB2XB6,5.0,0.0,0.0,0,1,2015-01-10,5
B00ILDJXGK,2.0,0.0,0.0,0,1,2015-01-10,6
B00IGR5ES2,3.0,0.0,0.0,0,1,2015-01-10,69
B008CO91JC,4.0,0.0,0.0,0,1,2015-01-10,9
B00IRXJ3ZK,5.0,0.0,0.0,0,1,2015-01-10,18
B00IWPKC4Y,5.0,0.0,0.0,0,1,2015-01-10,21
B00JLHVX36,5.0,0.0,0.0,0,1,2015-01-10,21
B00NO2AOPC,5.0,1.0,1.0,1,0,2015-01-10,119
B00BQYQY8Q,5.0,0.0,0.0,0,1,2015-01-10,11
B00J3LXLNA,5.0,0.0,0.0,0,1,2015-01-10,20
B0039S7NO6,5.0,0.0,0.0,0,1,2015-01-10,13
B001R6W4KA,5.0,0.0,0.0,0,1,2015-01-10,11
B00BN6QAVI,5.0,0.0,0.0,0,1,2015-01-10,8
B0039S7NO6,5.0,0.0,0.0,0,1,2015-01-10,5
B00C6PWHB2,3.0,0.0,0.0,0,1,2015-01-09,54
B00J2NPEHK,5.0,0.0,0.0,0,1,2015-01-09,23
B008HYGFEG,4.0,0.0,0.0,0,1,2015-01-09,16
B00IFWSNH2,4.0,0.0,0.0,0,0,2015-01-09,95
B00J5KVSWK,4.0,0.0,0.0,0,0,2015-01-09,59
B00FAQW0MK,5.0,0.0,1.0,0,1,2015-01-09,25
B008GS8NSO,5.0,0.0,0.0,0,1,2015-01-09,45
B00J49UTW2,5.0,0.0,1.0,0,1,2015-01-09,18
B00BUM29XS,1.0,7.0,9.0,0,1,2015-01-09,58
B00IWOI7U6,5.0,0.0,0.0,0,1,2015-01-09,71
B00J5KVST8,1.0,0.0,0.0,0,1,2015-01-09,10
B00EDBYHPQ,5.0,0.0,0.0,0,1,2015-01-09,19
B00CRZXUZI,5.0,0.0,0.0,0,0,2015-01-09,3
B00AOHDC5Y,4.0,0.0,0.0,0,1,2015-01-09,6
B00CKH9WPA,4.0,0.0,0.0,0,1,2015-01-09,1
B007J3F98O,5.0,0.0,0.0,0,1,2015-01-09,26
B00CJO90ZG,5.0,0.0,0.0,0,1,2015-01-09,2
B0075XNGGK,3.0,0.0,0.0,0,1,2015-01-09,4
B00EDBYKJ4,5.0,0.0,0.0,0,1,2015-01-09,18
B00ILD5D7S,4.0,0.0,0.0,0,1,2015-01-09,34
B007B7LTVY,5.0,0.0,0.0,0,1,2015-01-09,22
B00LD6KJXI,4.0,8.0,12.0,0,0,2015-01-09,26
B00IM2TVX0,4.0,0.0,0.0,0,0,2015-01-09,52
B0051MMFRS,3.0,0.0,0.0,0,1,2015-01-09,6
B00BQYQY8Q,5.0,0.0,0.0,0,1,2015-01-09,2
B00IVFCCMA,5.0,0.0,0.0,0,1,2015-01-09,20
B00IQ8MVM8,5.0,0.0,0.0,0,1,2015-01-09,11
B00IQ8MVN2,2.0,0.0,0.0,0,1,2015-01-09,9
B00J49UTWC,5.0,0.0,0.0,0,1,2015-01-09,9
B00JLHVX36,5.0,0.0,0.0,0,1,2015-01-09,17
B00JLHVX36,5.0,0.0,0.0,0,1,2015-01-09,12
B00ILDJXGK,5.0,0.0,0.0,0,1,2015-01-09,2
B00ILA29PU,5.0,0.0,0.0,0,1,2015-01-09,4
B00KOJYECW,4.0,1.0,1.0,0,1,2015-01-09,266
B00ILDJXHE,5.0,0.0,0.0,0,1,2015-01-09,10
B00KXSJSC0,5.0,0.0,0.0,0,1,2015-01-09,4
B00IVLIC46,5.0,0.0,0.0,0,1,2015-01-09,35
B00CKH9WPA,5.0,0.0,0.0,0,1,2015-01-09,4
B00IL7IGIW,5.0,3.0,4.0,0,1,2015-01-09,74
B00EVQJ4W4,5.0,0.0,0.0,0,1,2015-01-09,22
B00CI6J5JQ,5.0,0.0,0.0,0,1,2015-01-09,11
B00CI6J5JQ,5.0,0.0,0.0,0,1,2015-01-09,2
B00BUM29XS,4.0,0.0,0.0,0,1,2015-01-09,2
B00KR2Q0LY,5.0,1.0,1.0,0,1,2015-01-09,8
B00J5KVSWK,3.0,0.0,0.0,0,1,2015-01-09,2
B00JLHVX36,5.0,0.0,0.0,0,1,2015-01-09,6
B00NQQTXP8,5.0,0.0,1.0,0,1,2015-01-09,20
B004LKRRBU,5.0,0.0,0.0,0,1,2015-01-09,6
B00IQ8MVM8,5.0,0.0,0.0,0,1,2015-01-09,15
B00M1YCDZ8,3.0,0.0,0.0,0,1,2015-01-09,19
B00EDBYHPQ,5.0,0.0,0.0,0,1,2015-01-09,4
B009TN9OW4,5.0,0.0,1.0,0,1,2015-01-09,4
B00CG0CKXW,5.0,0.0,0.0,0,1,2015-01-09,2
B00FBWN9FU,5.0,0.0,0.0,0,1,2015-01-09,6
B000HH6KFA,4.0,0.0,0.0,0,1,2015-01-09,5
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,4
B00428LIX4,5.0,0.0,0.0,0,1,2015-01-09,8
B00EY2706C,5.0,0.0,0.0,0,1,2015-01-09,13
B000GUEXBG,5.0,0.0,0.0,0,1,2015-01-09,4
B00ARQW1E0,5.0,0.0,0.0,0,1,2015-01-09,7
B00ILA28G0,4.0,0.0,0.0,0,1,2015-01-09,28
B00JDMY58Y,2.0,0.0,0.0,0,1,2015-01-09,5
B00B1Z6EPS,5.0,0.0,0.0,0,0,2015-01-09,3
B00EZIXA78,5.0,0.0,0.0,0,1,2015-01-09,8
B00J49UTZ4,4.0,0.0,0.0,0,1,2015-01-09,22
B00BPRLGVE,2.0,0.0,2.0,0,1,2015-01-09,17
B0049ACJVA,4.0,0.0,0.0,0,1,2015-01-09,26
B00JLHVX86,4.0,0.0,0.0,0,1,2015-01-09,160
B00M1YC920,5.0,0.0,0.0,0,0,2015-01-09,4
B00J5KVTBK,5.0,0.0,0.0,0,1,2015-01-09,17
B00LH1VIEI,5.0,1.0,2.0,0,1,2015-01-09,27
B007B7LTVY,2.0,0.0,0.0,0,1,2015-01-09,22
B00ILDJXGK,5.0,0.0,0.0,0,1,2015-01-09,1
1223063151,4.0,0.0,0.0,0,1,2015-01-09,47
B00CJO8ZZM,5.0,0.0,0.0,0,1,2015-01-09,14
B00FBWFVK6,5.0,0.0,0.0,0,1,2015-01-09,6
B007J3F9W0,5.0,0.0,0.0,0,1,2015-01-09,27
B007J3FBKU,5.0,0.0,0.0,0,1,2015-01-09,2
B004S6ECLU,5.0,0.0,0.0,0,1,2015-01-09,7
B00IVP15H8,5.0,0.0,0.0,0,1,2015-01-09,4
B00BQF1IP4,5.0,0.0,0.0,1,0,2015-01-09,139
B007J3F98O,3.0,0.0,0.0,0,1,2015-01-09,49
B00J2NHV0I,1.0,1.0,1.0,0,0,2015-01-09,34
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,22
B00IGNWYGQ,4.0,0.0,0.0,0,1,2015-01-09,9
B00BUM29XS,1.0,1.0,1.0,0,1,2015-01-09,32
B00CI6JB6I,1.0,0.0,0.0,0,1,2015-01-09,59
B00LK0N1ZK,5.0,0.0,0.0,0,1,2015-01-09,104
1223063151,1.0,1.0,1.0,0,1,2015-01-09,48
B00IUAAK7U,5.0,0.0,0.0,0,1,2015-01-09,5
B00112CHCK,4.0,0.0,0.0,0,1,2015-01-09,4
B00IVLIC28,4.0,0.0,0.0,0,1,2015-01-09,46
B007B7LTVY,3.0,0.0,0.0,0,1,2015-01-09,20
B00FAQVY5E,5.0,0.0,0.0,0,1,2015-01-09,47
B00IFWSNH2,4.0,0.0,0.0,0,0,2015-01-09,33
B00859GJWQ,1.0,0.0,0.0,0,1,2015-01-09,15
B00HVTH2MC,5.0,0.0,0.0,0,1,2015-01-09,6
B00IM2TW1Q,1.0,0.0,1.0,0,1,2015-01-09,23
B00CRZXV16,5.0,0.0,0.0,0,1,2015-01-09,6
B00IWPJWJU,5.0,0.0,0.0,0,1,2015-01-09,5
B00FHB2XB6,2.0,0.0,0.0,0,1,2015-01-09,18
B00IP5KM82,5.0,0.0,0.0,0,1,2015-01-09,5
B00CJO8ZZM,4.0,0.0,0.0,0,1,2015-01-09,38
B00BD9AIUE,2.0,0.0,1.0,0,0,2015-01-09,60
B00BN6QAVI,5.0,0.0,0.0,0,1,2015-01-09,40
B00CI6J3HA,5.0,0.0,0.0,0,1,2015-01-09,10
B006YKE6D2,5.0,0.0,0.0,0,1,2015-01-09,1
B00IGNWZC4,5.0,0.0,0.0,0,1,2015-01-09,6
B00804BEB2,5.0,0.0,0.0,0,1,2015-01-09,20
B0045OV9IO,3.0,0.0,0.0,0,1,2015-01-09,29
B00CCIKII2,5.0,1.0,1.0,0,1,2015-01-09,105
B00ILDJXGK,4.0,0.0,0.0,0,1,2015-01-09,48
B00J49UTZ4,5.0,0.0,0.0,0,1,2015-01-09,6
B00IGNWZE2,3.0,0.0,0.0,0,1,2015-01-09,86
B00BPRLGSW,4.0,0.0,0.0,0,1,2015-01-09,26
B00ILA29PU,5.0,0.0,0.0,0,1,2015-01-09,10
B007J3F98O,5.0,0.0,0.0,0,1,2015-01-09,5
B00CJO8ZZM,5.0,0.0,0.0,0,1,2015-01-09,41
B008GS8NSO,3.0,0.0,1.0,0,1,2015-01-09,58
B00IQ8MVM8,5.0,0.0,0.0,0,1,2015-01-09,9
B00EVQJ4W4,3.0,0.0,0.0,0,1,2015-01-09,15
B00J05N01C,4.0,0.0,0.0,0,1,2015-01-09,17
B00CRZXSGE,4.0,0.0,0.0,0,1,2015-01-09,90
B00IKFZ5TS,4.0,0.0,0.0,0,1,2015-01-09,38
B00J5KVQWW,4.0,0.0,0.0,0,1,2015-01-09,7
B00CDGV5UI,5.0,0.0,0.0,0,0,2015-01-09,16
B00F6N0G50,3.0,0.0,0.0,0,1,2015-01-09,61
B00ILA29PU,5.0,0.0,0.0,0,1,2015-01-09,20
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,3
B009AFNTCC,5.0,0.0,0.0,0,1,2015-01-09,2
B00CXVNXEO,1.0,0.0,1.0,0,1,2015-01-09,39
B00F6N0G50,4.0,0.0,1.0,0,1,2015-01-09,28
B0014411SG,5.0,0.0,0.0,0,1,2015-01-09,6
B00IGR5ES2,5.0,0.0,0.0,0,1,2015-01-09,16
B0000AP6LD,1.0,0.0,0.0,0,1,2015-01-09,56
B00EDBYKOO,3.0,0.0,0.0,0,1,2015-01-09,19
B00IRXJ3ZK,5.0,0.0,0.0,0,1,2015-01-09,12
B00FBW8EQ4,5.0,1.0,1.0,0,1,2015-01-09,10
B00CJO8ZZM,4.0,0.0,0.0,0,1,2015-01-09,31
B004O0TOJA,5.0,0.0,0.0,0,1,2015-01-09,10
B00FAQW0MK,5.0,0.0,0.0,0,1,2015-01-09,1
B0060Y271K,5.0,0.0,0.0,0,1,2015-01-09,18
B00IHHLNZ4,4.0,0.0,0.0,0,1,2015-01-09,81
B00J49UTZO,4.0,0.0,0.0,0,1,2015-01-09,13
B00EDBYKOO,5.0,0.0,0.0,0,1,2015-01-09,9
B00J0ZFA60,5.0,0.0,0.0,0,1,2015-01-09,66
B00CRZXV3O,5.0,0.0,0.0,0,1,2015-01-09,4
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,2
B00IVP10HI,5.0,0.0,0.0,0,1,2015-01-09,35
B00J3LXLNA,5.0,0.0,0.0,0,1,2015-01-09,9
B008DKA3XI,5.0,0.0,0.0,0,1,2015-01-09,16
B00HVTH2P4,5.0,0.0,0.0,0,1,2015-01-09,15
B00F6N0G50,5.0,0.0,1.0,0,1,2015-01-09,3
B00J5KVSWK,3.0,0.0,0.0,0,1,2015-01-09,19
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,10
B00J49UU5I,5.0,0.0,0.0,0,1,2015-01-09,20
B00FBW8ZIQ,5.0,0.0,0.0,0,0,2015-01-09,1
B00IGNWZCY,5.0,0.0,0.0,0,1,2015-01-09,6
B00FY2P7IY,4.0,0.0,0.0,0,1,2015-01-09,13
B00CKH9WPA,4.0,0.0,0.0,0,1,2015-01-09,18
B00JLHVX36,5.0,0.0,0.0,0,1,2015-01-09,1
B00804BDBI,5.0,0.0,0.0,0,1,2015-01-09,2
B00BQYQY8Q,5.0,0.0,0.0,0,1,2015-01-09,14
B00J5KVR44,5.0,0.0,0.0,0,1,2015-01-09,4
B00FHB2XB6,1.0,0.0,1.0,0,1,2015-01-09,13
B00004S7ZG,3.0,0.0,0.0,0,1,2015-01-09,6
B008GS8NSO,5.0,0.0,0.0,0,0,2015-01-09,17
B00B1Z6EPS,5.0,0.0,0.0,0,0,2015-01-09,18
B00IM2TVW6,5.0,0.0,0.0,0,1,2015-01-09,5
B00CI6J5JQ,5.0,0.0,0.0,0,1,2015-01-09,12
B004KAASWG,5.0,0.0,0.0,0,1,2015-01-09,1
B00JLHVX36,3.0,0.0,1.0,0,1,2015-01-09,10
B00ARQW1C2,5.0,0.0,0.0,0,1,2015-01-09,7
B00J5KVSWK,4.0,0.0,0.0,0,1,2015-01-09,34
B0039S7NO6,5.0,0.0,0.0,0,1,2015-01-09,22
B00IM2TVW6,5.0,0.0,0.0,0,1,2015-01-09,11
B00JLHW0IS,4.0,0.0,0.0,0,1,2015-01-09,7
B00FBW5E7G,5.0,0.0,0.0,0,1,2015-01-09,12
B00IVFCRP2,5.0,0.0,0.0,0,1,2015-01-09,4
B00EDBZ58E,5.0,0.0,0.0,0,1,2015-01-09,1
B00CI6J5JQ,5.0,0.0,0.0,0,1,2015-01-09,67
B001R6W4KA,5.0,0.0,0.0,0,1,2015-01-09,29
B00IVFC6QC,5.0,0.0,0.0,0,1,2015-01-09,12
B00BN6QAVI,5.0,0.0,0.0,0,1,2015-01-09,13
B00CI6JDGQ,4.0,0.0,0.0,0,1,2015-01-09,3
B00IQ8MVMI,3.0,0.0,1.0,0,0,2015-01-09,6
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,41
B00CKH9FAC,5.0,0.0,0.0,0,1,2015-01-09,25
B00J5KVR44,5.0,0.0,0.0,0,1,2015-01-09,9
B00CJO90ZG,5.0,0.0,0.0,0,1,2015-01-09,52
B00ARQW0M8,1.0,0.0,0.0,0,1,2015-01-09,32
B009F7OXCA,5.0,1.0,1.0,0,1,2015-01-09,61
B00EAHXOWA,5.0,0.0,0.0,0,1,2015-01-09,3
B00IQ8MTIY,5.0,0.0,0.0,0,1,2015-01-09,5
B004UC4Q8Q,5.0,0.0,0.0,0,1,2015-01-09,2
B00ANKD7V6,5.0,0.0,0.0,0,1,2015-01-09,19
B00IM2TVX0,1.0,1.0,1.0,0,1,2015-01-09,117
B00J3LXLNA,1.0,0.0,0.0,0,0,2015-01-09,21
B00KNT6K0C,5.0,0.0,0.0,0,1,2015-01-09,8
B00112CHCK,3.0,0.0,1.0,0,1,2015-01-09,6
B000ID1EYA,4.0,0.0,0.0,0,1,2015-01-09,4
B00ARQW0Z0,5.0,0.0,0.0,0,1,2015-01-09,2
B00J5KVR44,5.0,0.0,0.0,0,1,2015-01-09,26
B00ECV4DNS,5.0,0.0,0.0,0,1,2015-01-09,5
B00CDGA69Y,3.0,1.0,1.0,0,1,2015-01-09,8
B00M1YC920,5.0,0.0,0.0,0,0,2015-01-09,159
B00B1Z6F52,3.0,0.0,0.0,0,1,2015-01-09,65
B00IRXJ3ZK,5.0,0.0,0.0,0,1,2015-01-09,12
B00IVP13NO,5.0,0.0,0.0,0,1,2015-01-09,14
B009F7OXCA,5.0,0.0,0.0,0,1,2015-01-09,0
B00IQ8MVH8,5.0,0.0,0.0,0,1,2015-01-09,2
B00J49UTZ4,5.0,0.0,0.0,0,1,2015-01-09,64
B00BN6QAWM,4.0,0.0,0.0,0,1,2015-01-09,54
B00ILA29PU,4.0,0.0,0.0,0,1,2015-01-09,30
B00F6N0G50,3.0,0.0,1.0,0,1,2015-01-09,10
B00IQ8MVN2,1.0,0.0,1.0,0,0,2015-01-09,212
B00IVFCRP2,5.0,0.0,0.0,0,0,2015-01-09,7
B009Z7E8FC,5.0,0.0,0.0,0,1,2015-01-09,6
B00ATWUE1O,5.0,0.0,0.0,0,1,2015-01-09,18
B00J5KVSWK,1.0,3.0,5.0,0,1,2015-01-09,68
B00BQYR0P2,4.0,0.0,0.0,0,1,2015-01-09,11
B00BQYR110,5.0,0.0,0.0,0,1,2015-01-09,2
B00CDGA69Y,4.0,0.0,0.0,0,1,2015-01-09,44
B00IM2TW1Q,5.0,0.0,0.0,0,1,2015-01-09,6
B009F7OXCA,4.0,0.0,0.0,0,1,2015-01-09,14
B00EAHXOWA,5.0,0.0,0.0,0,1,2015-01-09,9
B00F6N0CY0,2.0,0.0,0.0,0,0,2015-01-09,2
B00J49UTZO,4.0,0.0,0.0,0,1,2015-01-09,38
B00IQ8MVN2,3.0,0.0,0.0,0,1,2015-01-09,170
B00BPRLGSW,5.0,0.0,0.0,0,1,2015-01-09,40
B00IVFCVDK,5.0,0.0,0.0,0,1,2015-01-09,6
B00FHB2XB6,4.0,0.0,0.0,0,1,2015-01-09,11
B00IFWSNJK,5.0,0.0,0.0,0,1,2015-01-09,14
B00AWNUHB2,1.0,0.0,0.0,0,1,2015-01-09,42
B007J3F98O,5.0,0.0,0.0,0,1,2015-01-09,2
B00IVFCGKS,5.0,0.0,0.0,0,1,2015-01-09,9
B00IM2TW1Q,5.0,0.0,0.0,0,1,2015-01-09,72
B00IM2TVX0,1.0,0.0,0.0,0,1,2015-01-09,2
B00M1YCDZ8,5.0,0.0,0.0,0,1,2015-01-09,59
B004O0TOJ0,5.0,0.0,0.0,0,1,2015-01-09,8
B00J3LXLNA,5.0,0.0,0.0,0,1,2015-01-09,15
B00J3LXLNA,3.0,0.0,0.0,0,1,2015-01-09,3
B00IVLIC28,1.0,1.0,1.0,0,1,2015-01-09,68
B00IQ8MVH8,4.0,0.0,0.0,0,1,2015-01-09,6
B00IVFCGIA,5.0,0.0,0.0,0,1,2015-01-09,20
B007J3FBKU,5.0,0.0,0.0,0,1,2015-01-09,23
B00IVFC6QC,5.0,0.0,0.0,0,1,2015-01-09,7
B003AIM52A,5.0,0.0,0.0,0,1,2015-01-09,5
B00804BDEU,5.0,0.0,0.0,0,1,2015-01-09,30
B00KNT6QCE,4.0,0.0,0.0,0,1,2015-01-09,6
B00M1GJ20U,5.0,0.0,0.0,0,1,2015-01-09,1
B00LD6KJXI,4.0,3.0,6.0,0,0,2015-01-09,90
B00IQ8MVMI,5.0,0.0,0.0,0,1,2015-01-09,27
B00IVLIC46,5.0,0.0,0.0,0,1,2015-01-09,1
B005688T5E,2.0,1.0,2.0,0,1,2015-01-09,69
B00CI6J3HA,5.0,0.0,0.0,0,1,2015-01-09,3
B00CEMC30C,5.0,0.0,0.0,0,1,2015-01-09,14
B00112CHCK,5.0,0.0,0.0,0,1,2015-01-09,2
B00CKH9URU,5.0,0.0,0.0,0,1,2015-01-09,2
B003BEDE9Q,5.0,0.0,0.0,0,1,2015-01-09,10
B00FPTMJ7I,5.0,2.0,2.0,0,1,2015-01-09,37
B00JDMY58Y,5.0,0.0,0.0,0,1,2015-01-09,11
B00B28GVLG,5.0,0.0,0.0,0,1,2015-01-09,2
B008B68J2Q,5.0,0.0,1.0,0,1,2015-01-09,1
B00G6MWM1Q,5.0,0.0,1.0,0,1,2015-01-09,12
B00IVOUEE4,5.0,1.0,1.0,0,1,2015-01-09,59
B00FHB2XB6,1.0,0.0,1.0,0,1,2015-01-09,34
B00385X51U,5.0,0.0,0.0,0,1,2015-01-09,10
B007XPLI56,5.0,0.0,0.0,0,1,2015-01-09,8
B006YKE6D2,5.0,0.0,0.0,0,1,2015-01-09,12
B00ECV4DNS,5.0,0.0,0.0,0,1,2015-01-09,4
B00BUM29XS,5.0,0.0,0.0,0,1,2015-01-09,70
B004PXR524,4.0,0.0,0.0,0,1,2015-01-09,69
B00IM2TVX0,2.0,0.0,1.0,0,1,2015-01-09,62
B00J49UTZO,5.0,0.0,0.0,0,1,2015-01-09,56
B00804BEB2,5.0,0.0,0.0,0,1,2015-01-09,5
B00M1YC920,4.0,0.0,0.0,0,0,2015-01-09,104
B00804BDEU,5.0,0.0,0.0,0,1,2015-01-09,2
B00IQ8MVH8,5.0,0.0,0.0,0,1,2015-01-09,7
B004S6ECLU,5.0,0.0,0.0,0,1,2015-01-09,10
B00EDBYHQK,5.0,3.0,7.0,0,1,2015-01-09,4
B00IM2TVX0,1.0,1.0,1.0,0,0,2015-01-09,223
B00CI6J5JQ,5.0,0.0,0.0,0,1,2015-01-09,7
B00ILDJXHE,5.0,0.0,0.0,0,1,2015-01-09,9
B00IWPJWJU,5.0,0.0,0.0,0,1,2015-01-09,36
B00LK0N1ZK,5.0,0.0,0.0,0,1,2015-01-09,17
B00IOSSZ6G,4.0,0.0,1.0,0,1,2015-01-09,3
B007CJJRVA,5.0,0.0,0.0,0,1,2015-01-09,9
B00IQ8MVM8,5.0,0.0,0.0,0,1,2015-01-09,2
B00CS1WDBI,3.0,0.0,0.0,0,1,2015-01-09,148
B00IVP170S,5.0,0.0,0.0,0,1,2015-01-09,9
B00IVFCCMA,5.0,0.0,0.0,0,1,2015-01-09,16
B00J05MDOM,5.0,0.0,0.0,0,1,2015-01-09,28
B0039S7NO6,5.0,0.0,0.0,0,1,2015-01-09,44
B0077NCEWA,4.0,0.0,0.0,0,1,2015-01-09,6
B00B1Z6EXU,5.0,2.0,2.0,0,1,2015-01-09,40
B00J5KVR44,5.0,0.0,0.0,0,1,2015-01-09,1
B00E5UKNCQ,5.0,0.0,0.0,0,1,2015-01-09,28
B00KJEEQNE,5.0,0.0,0.0,0,1,2015-01-09,4
B0039S7NO6,5.0,0.0,0.0,0,1,2015-01-09,15
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,10
B00IFWSMO6,2.0,0.0,0.0,0,0,2015-01-09,45
B00IM8W12M,5.0,0.0,0.0,0,1,2015-01-09,3
B00M1YC920,5.0,0.0,0.0,0,1,2015-01-09,3
B009F7OXCA,5.0,0.0,0.0,0,1,2015-01-09,11
B0039S7NO6,5.0,0.0,0.0,0,1,2015-01-09,10
B00IQ8MVH8,4.0,0.0,0.0,0,1,2015-01-09,26
B00ECWSL0I,5.0,0.0,1.0,0,1,2015-01-09,17
B00IQ8MWBS,5.0,0.0,0.0,0,0,2015-01-09,20
B00BM2V522,5.0,0.0,0.0,0,1,2015-01-09,7
B00ARQW0X2,5.0,0.0,0.0,0,1,2015-01-09,23
B004KZ8P2Q,5.0,0.0,0.0,0,1,2015-01-09,20
B00IRXJ3ZK,5.0,0.0,0.0,0,1,2015-01-09,2
B00J3LXLNA,4.0,0.0,0.0,0,1,2015-01-09,7
B004Q2Q0RU,5.0,0.0,0.0,0,1,2015-01-09,3
B00CDGA6A8,3.0,0.0,0.0,0,1,2015-01-09,20
B00D38UBJ6,5.0,0.0,0.0,0,1,2015-01-09,22
B00EVTF3OO,5.0,0.0,0.0,0,1,2015-01-09,5
B00ECV4DNS,3.0,1.0,1.0,0,1,2015-01-09,49
B00FHB2XB6,1.0,0.0,1.0,0,1,2015-01-09,42
B00IOSSZ6G,4.0,4.0,4.0,0,1,2015-01-09,142
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,10
B0039S7NO6,2.0,0.0,1.0,0,1,2015-01-09,12
B007J3F98O,5.0,0.0,0.0,0,1,2015-01-09,16
B00AWNUHA8,5.0,0.0,0.0,0,1,2015-01-09,23
B004ORV2WK,5.0,0.0,0.0,0,1,2015-01-09,9
B00IM2TVX0,4.0,0.0,1.0,0,1,2015-01-09,15
B00KNT6NGS,4.0,0.0,1.0,1,0,2015-01-09,178
B005G2R3K2,5.0,0.0,0.0,0,0,2015-01-09,56
B003AIM52A,5.0,0.0,0.0,0,1,2015-01-09,27
B00IVFCRCK,5.0,0.0,0.0,0,1,2015-01-09,14
B00KNT6K0C,5.0,0.0,0.0,0,1,2015-01-09,15
B00IM2TVX0,5.0,0.0,1.0,0,1,2015-01-09,4
B00421AGHA,4.0,0.0,1.0,0,1,2015-01-09,23
B00AWNUHB2,5.0,0.0,0.0,0,1,2015-01-09,7
B00G6MWM1Q,5.0,0.0,0.0,0,1,2015-01-09,14
B00M1YC920,5.0,0.0,0.0,0,1,2015-01-09,24
B00J5KVST8,1.0,0.0,0.0,0,1,2015-01-09,15
B00IVFCVDK,5.0,0.0,0.0,0,1,2015-01-09,27
B004S6EAYY,5.0,0.0,0.0,0,1,2015-01-09,1
B00IGR5EQE,5.0,0.0,0.0,0,1,2015-01-09,15
B00BUM29XS,5.0,0.0,0.0,0,1,2015-01-09,33
B00CJO90ZG,5.0,0.0,0.0,0,1,2015-01-09,16
B00IL7IFP6,3.0,4.0,5.0,0,1,2015-01-09,170
B00M1YC920,4.0,0.0,0.0,0,1,2015-01-09,106
B00FBW5E7G,5.0,0.0,0.0,0,1,2015-01-09,2
B00KR2Q0LY,4.0,1.0,1.0,0,1,2015-01-09,18
B00CI6J5JQ,4.0,0.0,0.0,0,1,2015-01-09,6
B000GUEXBG,5.0,0.0,0.0,0,1,2015-01-09,2
B006YKE6D2,5.0,0.0,0.0,0,1,2015-01-09,6
B00J49UTZO,4.0,0.0,0.0,0,1,2015-01-09,28
B00IQ8MVH8,4.0,0.0,0.0,0,1,2015-01-09,6
B00421AGHA,4.0,0.0,0.0,0,1,2015-01-09,51
B00IUAAK7U,4.0,0.0,3.0,0,1,2015-01-09,2
B00IVFCRP2,5.0,0.0,0.0,0,1,2015-01-09,18
B005688T5E,4.0,1.0,1.0,0,1,2015-01-09,64
